id;cian_id;build_year;entrances;material_type;parking_type;garbage_chute;lifts_count;passenger_lifts;cargo_lifts;created_at;updated_at
2980;293088942;2020;4;monolith;underground;False;4;3;1;;2024-11-01 17:55:03.364668
2981;293089615;;;;underground;;5;3;2;;2024-11-01 17:55:04.512068
2982;293119175;1959;4;brick;ground;;;;;;2024-11-01 17:55:12.342329
2983;293123253;2000;5;panel;ground;True;4;3;1;;2024-11-01 17:55:14.221640
2984;293124821;;;;;;;;;;2024-11-01 17:55:15.220464
2985;293136735;;;;;;;;;;2024-11-01 17:55:23.170785
2986;293149755;1980;2;panel;ground;True;2;2;0;;2024-11-01 17:55:24.995473
2987;293156291;;;;;;2;2;;;2024-11-01 17:55:26.155080
2988;293175824;;;;;;;;;;2024-11-01 17:55:34.250277
2989;293200734;;;;underground;;2;1;1;;2024-11-01 17:55:35.870167
2990;293200863;;;;;;;;;;2024-11-01 17:55:36.588328
2991;293201044;;;;;;;;;;2024-11-01 17:55:37.499369
2992;293201485;;;;;;;;;;2024-11-01 17:55:46.714654
2993;293201629;;;;;;;;;;2024-11-01 17:55:47.708421
2994;293202331;;;;;;;;;;2024-11-01 17:55:48.354395
2995;293202766;;;;;;;;;;2024-11-01 17:55:57.528928
2996;293202769;;;;;;;;;;2024-11-01 17:55:58.745936
2997;293202774;;;;;;;;;;2024-11-01 17:55:59.352697
2998;293203158;;;;;;;;;;2024-11-01 17:56:08.337287
2999;293203928;;;;underground;;;;;;2024-11-01 17:56:09.660653
3000;293204242;;;;underground;;;;;;2024-11-01 17:56:10.542908
3001;293204369;;;;underground;;;;;;2024-11-01 17:56:19.799215
3002;293207016;;;;underground;False;2;1;1;;2024-11-01 17:56:21.273800
3003;293207987;1968;6;panel;ground;True;1;1;0;;2024-11-01 17:56:21.862666
3004;293217682;2016;2;panel;ground;True;3;1;2;;2024-11-01 17:56:31.078544
3005;293217930;1958;3;none;ground;False;;;;;2024-11-01 17:56:32.089462
3006;293218858;2018;9;monolith;ground;True;1;;1;;2024-11-01 17:56:33.097738
3007;293242328;2007;5;panel;underground;;;;;;2024-11-01 17:56:39.129323
3008;293246474;2013;2;brick;ground;False;2;1;1;;2024-11-01 17:56:43.096592
3009;293258472;1967;6;panel;ground;True;1;1;;;2024-11-01 17:56:49.837995
3010;293268332;;;;underground;;2;1;1;;2024-11-01 17:56:50.720526
3011;293308458;2003;7;panel;;True;2;1;1;;2024-11-01 17:56:53.658607
3012;293312056;1980;2;none;;;1;1;;;2024-11-01 17:57:00.385370
3013;293312283;2014;1;monolith;underground;True;4;4;;;2024-11-01 17:57:01.651761
3014;293313614;2014;;;underground;True;4;4;;;2024-11-01 17:57:11.540786
3015;293340003;1975;6;brick;ground;;;;;;2024-11-01 17:57:12.240670
3016;293341962;;;;underground;;6;3;3;;2024-11-01 17:57:22.718017
3017;293351688;1965;5;none;ground;;;;;;2024-11-01 17:57:23.402098
3018;293376095;;;;multilevel;;4;3;1;;2024-11-01 17:57:26.339431
3019;293376216;2008;6;panel;ground;True;2;1;1;;2024-11-01 17:57:34.503526
3020;293389766;2020;;monolith;ground;;1;1;0;;2024-11-01 17:57:37.090497
3021;293391260;;;;;;3;2;1;;2024-11-01 17:57:37.702020
3022;293420284;1972;1;brick;open;True;2;2;;;2024-11-01 17:57:48.489088
3023;293427413;1968;8;panel;;True;1;1;;;2024-11-01 17:57:59.028968
3024;293437476;2023;;none;;;;0;0;;2024-11-01 17:58:09.813127
3025;293474030;;;;;;;;;;2024-11-01 17:58:20.367515
3026;293477126;2002;12;panel;;True;2;2;;;2024-11-01 17:58:31.301316
3027;293493990;1980;2;none;ground;;1;1;;;2024-11-01 17:58:41.878167
3028;293496757;2018;7;monolith;ground;False;1;1;0;;2024-11-01 17:58:45.072270
3029;293505310;1971;1;brick;ground;True;2;2;0;;2024-11-01 17:58:52.758179
3030;293521415;2017;3;monolith;underground;;2;1;1;;2024-11-01 17:58:56.029961
3031;293569403;1967;11;brick;;;1;1;;;2024-11-01 17:59:03.549669
3032;293573074;1976;8;panel;;False;1;1;0;;2024-11-01 17:59:06.594064
3033;293603659;2021;7;none;open;True;2;1;1;;2024-11-01 17:59:11.573805
3034;293606534;1974;8;none;ground;True;1;1;;;2024-11-01 17:59:14.048601
3035;293611714;1972;6;panel;ground;True;2;1;1;;2024-11-01 17:59:17.173672
3036;293621219;;;;;;3;2;1;;2024-11-01 17:59:24.859398
3037;293649325;;;;underground;;;;;;2024-11-01 17:59:27.922801
3038;293677259;;;;underground;;4;3;1;;2024-11-01 17:59:35.872746
3039;293696188;;;;underground;;4;2;2;;2024-11-01 17:59:38.531748
3040;293702520;2023;;;underground;;4;2;2;;2024-11-01 17:59:41.448359
3041;293722401;1961;3;brick;ground;;;0;0;;2024-11-01 17:59:44.443344
3042;293757131;1971;5;brick;ground;True;1;1;;;2024-11-01 17:59:45.285778
3043;293758914;2002;5;panel;;True;3;2;1;;2024-11-01 17:59:46.999526
3044;293779407;2021;7;monolith;ground;True;2;1;1;;2024-11-01 17:59:49.063409
3045;293786702;2001;4;monolith;;True;3;1;2;;2024-11-01 17:59:55.064035
3046;293804000;;;;ground;;28;28;;;2024-11-01 17:59:56.082759
3047;293804030;;;;ground;;28;28;;;2024-11-01 17:59:57.896656
3048;293804033;;;;ground;;28;28;;;2024-11-01 17:59:59.887683
3049;293804036;;;;ground;;28;28;;;2024-11-01 18:00:05.712243
3050;293814158;1970;5;panel;ground;True;1;1;;;2024-11-01 18:00:07.038770
3051;293823518;1953;;;;;1;1;;;2024-11-01 18:00:08.861209
3052;293864155;2008;2;panel;ground;True;2;1;1;;2024-11-01 18:00:11.087274
3053;293867955;1987;8;none;ground;True;2;1;1;;2024-11-01 18:00:16.446075
3054;293872691;;;;;;;;;;2024-11-01 18:00:18.085047
3055;293894480;2019;3;monolith;underground;;4;2;2;;2024-11-01 18:00:19.327976
3056;293901772;1993;4;panel;ground;True;2;1;1;;2024-11-01 18:00:21.456896
3057;293907365;;;;;;1;1;;;2024-11-01 18:00:22.438701
3058;293913628;1975;8;panel;ground;True;2;2;0;;2024-11-01 18:00:27.616234
3059;293926786;2022;21;monolith;underground;;2;1;1;;2024-11-01 18:00:28.684905
3060;293954570;1985;7;panel;ground;True;2;1;1;;2024-11-01 18:00:29.910261
3061;293962662;2017;3;monolith;underground;;5;2;3;;2024-11-01 18:00:32.753555
3062;293999191;;;;;;;;;;2024-11-01 18:00:33.796177
3063;293999735;2021;8;monolith;underground;;;0;0;;2024-11-01 18:00:34.503852
3064;293999939;2021;3;monolith;ground;;2;1;1;;2024-11-01 18:00:38.463036
3065;294005136;;;;;;;;;;2024-11-01 18:00:39.660485
3066;294024192;1965;6;block;;False;;0;0;;2024-11-01 18:00:43.550621
3067;294043122;;;;;;2;1;1;;2024-11-01 18:00:44.660640
3068;294045080;;;;;;;0;0;;2024-11-01 18:00:45.713699
3069;294060390;1970;1;panel;;;2;1;1;;2024-11-01 18:00:46.149242
3070;294084875;;;;;;;;;;2024-11-01 18:00:49.211801
3071;294085551;;;;underground;;3;;3;;2024-11-01 18:00:54.412573
3072;294088113;;;;;;;;;;2024-11-01 18:00:55.506130
3073;294089279;1961;3;brick;ground;True;1;1;;;2024-11-01 18:00:56.526658
3074;294091196;2022;;;underground;;2;1;1;;2024-11-01 18:00:57.192602
3075;294091652;2022;;;underground;;2;1;1;;2024-11-01 18:00:59.795320
3076;294093434;1951;4;brick;ground;True;1;1;;;2024-11-01 18:01:05.273076
3077;294104045;;;;;;;;;;2024-11-01 18:01:06.336073
3078;294104737;;;;;;2;1;1;;2024-11-01 18:01:07.302823
3079;294107422;;;;;;;0;0;;2024-11-01 18:01:08.156560
3080;294110486;2022;4;monolith;underground;;2;1;1;;2024-11-01 18:01:15.833268
3081;294139342;2006;8;panel;ground;True;2;1;1;;2024-11-01 18:01:17.882463
3082;294141966;;;;;;;;;;2024-11-01 18:01:18.922520
3083;294160934;;;;;;;;;;2024-11-01 18:01:19.563280
3084;294163998;2003;5;panel;;;2;2;;;2024-11-01 18:01:27.256619
3085;294169571;2016;;monolith;;False;;;;;2024-11-01 18:01:28.688396
3086;294182969;2022;3;none;underground;;3;2;1;;2024-11-01 18:01:29.771598
3087;294198281;1959;4;brick;;True;;0;0;2024-10-30 14:05:03.137508;2024-10-30 14:05:03.137508
3088;294203960;1976;4;panel;ground;True;1;1;;;2024-11-01 18:03:36.054000
3089;294226529;1980;2;none;;;1;1;;;2024-11-01 18:03:38.843303
3090;294228710;1980;2;none;;;1;1;;;2024-11-01 18:03:41.325751
3091;294230565;2023;;none;underground;;4;2;2;;2024-11-01 18:03:42.872006
3092;294232042;2023;;none;underground;;;;;;2024-11-01 18:03:48.362877
3093;294238343;;;;;;4;2;2;;2024-11-01 18:03:50.807268
3094;294243205;1965;1;block;;True;1;1;0;;2024-11-01 18:03:52.114761
3095;294252401;1969;8;panel;;;1;1;;;2024-11-01 18:03:52.727315
3096;294273078;1968;7;panel;ground;True;1;1;;;2024-11-01 18:03:59.195764
3097;294287881;1988;4;panel;open;True;2;1;1;;2024-11-01 18:04:03.543170
3098;294290497;1963;1;block;;True;1;1;0;;2024-11-01 18:04:04.644203
3099;294302842;2021;7;monolith;;;1;;1;;2024-11-01 18:04:05.306005
3100;294315920;2021;;;underground;;2;1;1;;2024-11-01 18:04:10.081253
3101;294319601;1980;2;none;ground;;1;1;;;2024-11-01 18:04:10.930001
3102;294342426;1982;4;panel;;True;2;2;0;;2024-11-01 18:04:14.501047
3103;294399210;2018;14;monolith;ground;True;2;1;1;;2024-11-01 18:04:15.953594
3104;294402185;1976;4;none;;True;1;1;0;;2024-11-01 18:04:16.543938
3105;294449926;;;;;;2;1;1;;2024-11-01 18:04:20.965959
3106;294451526;2015;4;panel;;True;2;1;1;;2024-11-01 18:04:21.753573
3107;294485385;1975;6;panel;ground;True;2;1;1;;2024-11-01 18:04:25.292631
3108;294498952;1982;2;monolith;;True;2;1;1;;2024-11-01 18:04:26.924254
3109;294499926;2021;3;none;ground;True;3;1;2;;2024-11-01 18:04:27.567960
3110;294506634;;;;underground;;2;1;1;;2024-11-01 18:04:31.439995
3111;294534527;;;;;;;;;;2024-11-01 18:04:32.609367
3112;294542761;;;;ground;;;0;0;;2024-11-01 18:04:36.167663
3113;294544901;2023;;none;underground;;4;2;2;;2024-11-01 18:04:38.000016
3114;294551897;;;;;;;;;;2024-11-01 18:04:38.834892
3115;294567795;2013;;monolith;ground;False;;;;;2024-11-01 18:04:40.394141
3116;294579610;2012;4;panel;;True;2;1;1;;2024-11-01 18:04:42.356044
3117;294621795;1980;;;ground;True;4;;4;;2024-11-01 18:04:43.155986
3118;294622180;2022;3;none;;False;3;2;1;;2024-11-01 18:04:47.961373
3119;294628760;1983;10;panel;ground;;2;1;1;;2024-11-01 18:04:48.531227
3120;294649685;1967;1;none;ground;;2;2;;;2024-11-01 18:04:51.027992
3121;294653807;2021;9;none;ground;;4;2;2;;2024-11-01 18:04:53.424540
3122;294661567;1967;1;block;ground;True;2;2;;;2024-11-01 18:04:54.325890
3123;294670803;2023;;none;underground;;4;2;2;;2024-11-01 18:04:58.764744
3124;294675883;;;;;;;;;;2024-11-01 18:04:59.406118
3125;294689339;;;;;;;;;;2024-11-01 18:05:01.757278
3126;294694885;2019;5;monolith;underground;False;3;2;1;;2024-11-01 18:05:04.061596
3127;294698755;2018;10;panel;multilevel;;2;1;1;;2024-11-01 18:05:09.320613
3128;294699458;1969;1;block;ground;True;5;2;3;;2024-11-01 18:05:10.244047
3129;294700283;2023;;none;underground;True;2;1;1;;2024-11-01 18:05:12.572572
3130;294712194;;;;underground;;5;3;2;;2024-11-01 18:05:14.548704
3131;294716072;2000;1;brick;ground;True;4;4;;;2024-11-01 18:05:20.193016
3132;294726950;2009;2;none;ground;True;1;;1;;2024-11-01 18:05:21.115150
3133;294730883;;;;;;;;;;2024-11-01 18:05:23.402589
3134;294732272;2018;4;panel;ground;True;2;1;1;;2024-11-01 18:05:25.151105
3135;294739532;2022;4;none;underground;True;2;1;1;;2024-11-01 18:05:31.153972
3136;294755887;1973;1;brick;ground;True;2;2;0;;2024-11-01 18:05:32.092719
3137;294769205;;;;;;;;;;2024-11-01 18:05:34.167229
3138;294782527;2016;1;panel;ground;False;;0;0;;2024-11-01 18:05:35.962950
3139;294789423;1978;6;panel;ground;True;1;1;;;2024-11-01 18:05:41.702447
3140;294815146;1980;;;;;7;4;3;;2024-11-01 18:05:43.084091
3141;294816278;1980;;;;;7;4;3;;2024-11-01 18:05:44.703882
3142;294824771;2009;4;none;ground;True;2;1;1;;2024-11-01 18:05:46.697726
3143;294828239;1973;2;none;;;1;1;;;2024-11-01 18:05:53.685985
3144;294833419;2014;;;;False;;;;;2024-11-01 18:05:55.321912
3145;294833624;1978;8;panel;ground;True;2;2;0;;2024-11-01 18:05:57.533563
3146;294835620;;;;;;;0;0;;2024-11-01 18:06:04.286739
3147;294837700;1960;4;panel;ground;;;0;0;;2024-11-01 18:06:06.003513
3148;294847612;1974;1;block;;True;2;2;0;;2024-11-01 18:06:08.035260
3149;294860032;2014;;none;;True;2;1;1;;2024-11-01 18:06:15.102281
3150;294868393;2022;3;monolith;;;2;1;1;;2024-11-01 18:06:16.667932
3151;294869635;2022;3;monolith;ground;;2;1;1;;2024-11-01 18:06:18.598121
3152;294870005;2022;3;monolith;;;2;1;1;;2024-11-01 18:06:23.533366
3153;294872246;2016;;monolith;;;;0;0;;2024-11-01 18:06:27.190682
3154;294875067;1998;4;panel;;True;2;2;0;;2024-11-01 18:06:34.498546
3155;294879723;1977;6;panel;ground;True;2;2;;;2024-11-01 18:06:38.009089
3156;294894824;;;;;;;0;0;;2024-11-01 18:06:45.087010
3157;294898074;2024;;none;underground;;4;3;1;;2024-11-01 18:06:48.868056
3158;294904303;;;;;;;;;;2024-11-01 18:06:50.034266
3159;294904413;1964;1;monolith;;;1;1;;;2024-11-01 18:07:00.652371
3160;294919494;1971;1;block;;True;1;1;0;;2024-11-01 18:07:11.244734
3161;294926973;1980;2;none;;;1;1;;;2024-11-01 18:07:49.961477
3162;294928698;1971;5;brick;ground;True;1;1;0;;2024-11-01 18:08:00.812804
3163;294949058;;;;;;;0;0;;2024-11-01 18:08:05.363617
3164;294949724;;;;underground;;2;1;1;;2024-11-01 18:08:11.659309
3165;294953609;2005;2;panel;ground;True;3;2;1;;2024-11-01 18:08:15.923284
3166;294964520;;;;;;;;;;2024-11-01 18:08:22.607834
3167;294970626;2016;1;monolith;ground;;;;;;2024-11-01 18:08:27.765321
3168;294973468;1961;3;none;ground;;;;;;2024-11-01 18:08:33.425937
3169;294973480;2016;4;monolith;ground;True;3;3;;;2024-11-01 18:08:39.074584
3170;294973557;2014;3;panel;ground;True;2;1;1;;2024-11-01 18:08:44.236919
3171;294996037;2021;3;monolith;underground;;5;3;2;;2024-11-01 18:08:49.726191
3172;295003025;2013;5;panel;ground;True;2;1;1;;2024-11-01 18:08:53.133684
3173;295013713;1969;;;ground;True;2;1;1;;2024-11-01 18:08:55.172286
3174;295013735;2023;20;monolith;underground;;4;3;1;;2024-11-01 18:09:00.347641
3175;295015231;2023;;none;underground;;5;3;2;;2024-11-01 18:09:03.980759
3176;295022763;2022;5;monolith;ground;True;2;1;1;;2024-11-01 18:09:06.046474
3177;295036866;1997;5;panel;ground;True;2;1;1;;2024-11-01 18:09:06.749139
3178;295049686;;;;;;3;3;;;2024-11-01 18:09:10.904031
3179;295075505;1974;4;panel;;True;2;2;;;2024-11-01 18:09:15.336919
3180;295092952;;;;;;;0;0;;2024-11-01 18:09:16.920853
3181;295104378;;;;underground;;;;;;2024-11-01 18:09:17.881671
3182;295107576;1966;1;brick;;;1;1;;;2024-11-01 18:09:21.546098
3183;295108777;2021;6;none;ground;False;;0;0;;2024-11-01 18:09:26.599626
3184;295114737;1978;1;panel;ground;True;2;1;1;;2024-11-01 18:09:27.878868
3185;295130774;;;;;;;0;0;;2024-11-01 18:09:28.695753
3186;295139143;;;;ground;False;;0;0;;2024-11-01 18:09:30.142166
3187;295190331;;;;underground;;1;1;;;2024-11-01 18:09:37.466317
3188;295203214;;;;ground;;2;1;1;;2024-11-01 18:09:38.459338
3189;295210015;;;;;;3;3;;;2024-11-01 18:09:41.127041
3190;295219697;2015;5;monolith;ground;True;2;1;1;;2024-11-01 18:09:47.793682
3191;295222883;1989;5;panel;;True;2;1;1;;2024-11-01 18:09:48.689286
3192;295225162;;;;underground;;2;1;1;;2024-11-01 18:09:49.559332
3193;295226721;1999;1;panel;ground;True;2;1;1;;2024-11-01 18:10:22.061499
3194;295227478;1997;6;monolith;ground;True;2;1;1;;2024-11-01 18:10:32.622165
3195;295240177;2022;2;none;;;2;1;1;;2024-11-01 18:10:43.225567
3196;295241588;2002;3;panel;ground;True;2;1;1;;2024-11-01 18:10:53.708092
3197;295246869;1959;4;none;ground;False;1;1;0;;2024-11-01 18:10:55.520671
3198;295252931;2021;5;none;ground;True;3;2;1;;2024-11-01 18:10:59.718290
3199;295267137;1985;1;monolith;;True;2;1;1;;2024-11-01 18:11:00.596197
3200;295267798;2022;2;monolith;;;2;1;1;;2024-11-01 18:11:01.963860
3201;295275806;1972;1;monolith;;True;2;2;;;2024-11-01 18:11:04.540964
3202;295294901;;;;;;1;1;;;2024-11-01 18:11:06.162367
3203;295304644;1960;3;none;ground;True;;;;;2024-11-01 18:11:10.762331
3204;295310686;1961;4;brick;;;;0;0;;2024-11-01 18:11:11.607892
3205;295316650;;;;underground;;;;;;2024-11-01 18:11:12.767990
3206;295316664;;;;underground;;;;;;2024-11-01 18:11:15.161040
3207;295323993;1980;;;;;7;4;3;;2024-11-01 18:11:16.704182
3208;295333645;1963;1;block;ground;True;1;1;;;2024-11-01 18:11:21.552550
3209;295334267;2022;9;monolith;underground;;3;;3;;2024-11-01 18:11:22.444227
3210;295337237;2023;1;none;underground;;6;4;2;;2024-11-01 18:11:23.552342
3211;295339643;;;;;;3;3;;;2024-11-01 18:11:25.611900
3212;295351501;2023;;;open;;2;1;1;;2024-11-01 18:11:27.499546
3213;295356363;;;;underground;;8;4;4;;2024-11-01 18:11:32.100341
3214;295402833;2013;18;monolith;underground;True;8;4;4;;2024-11-01 18:11:33.084854
3215;295404061;2012;1;panel;;;;;;;2024-11-01 18:11:33.984743
3216;295412745;1960;4;brick;ground;;;;;;2024-11-01 18:11:36.087399
3217;295415897;2022;11;monolith;;;3;3;;;2024-11-01 18:11:38.280885
3218;295416443;2022;1;monolith;underground;True;3;2;1;;2024-11-01 18:11:43.069666
3219;295432998;1982;2;panel;ground;True;4;2;2;;2024-11-01 18:11:43.731521
3220;295437889;1974;2;none;ground;True;2;2;0;;2024-11-01 18:11:44.735913
3221;295452824;1966;6;brick;;False;2;1;1;;2024-11-01 18:11:46.763883
3222;295469084;2015;7;panel;ground;True;2;1;1;;2024-11-01 18:11:50.877561
3223;295486550;;;;underground;;4;2;2;;2024-11-01 18:11:53.802277
3224;295486869;2009;1;monolith;ground;True;2;1;1;;2024-11-01 18:11:54.403704
3225;295514322;1978;4;panel;multilevel;True;2;2;;;2024-11-01 18:11:55.432288
3226;295514393;2007;5;panel;;;3;2;1;;2024-11-01 18:11:57.350691
3227;295520263;1991;16;panel;ground;False;;;;;2024-11-01 18:12:01.711089
3228;295545297;1974;8;panel;;True;1;1;0;;2024-11-01 18:12:04.798284
3229;295655421;1974;14;panel;ground;True;2;2;0;;2024-11-01 18:12:05.652935
3230;295660835;1993;3;panel;ground;True;2;2;;;2024-11-01 18:12:06.366798
3231;295664856;1959;3;brick;;False;;0;0;;2024-11-01 18:12:07.820123
3232;295678559;;;;;;1;1;;;2024-11-01 18:12:13.166509
3233;295680888;;;;;;2;1;1;;2024-11-01 18:12:16.243445
3234;295687988;2020;3;none;underground;False;1;0;1;;2024-11-01 18:12:17.394629
3235;295691204;2004;2;panel;ground;True;3;2;1;;2024-11-01 18:12:18.403970
3236;295706958;1975;1;panel;;True;2;1;1;;2024-11-01 18:12:24.330131
3237;295713841;;;;underground;;3;2;1;;2024-11-01 18:12:26.463220
3238;295721051;2015;6;brick;ground;True;2;1;1;;2024-11-01 18:12:28.350029
3239;295722042;2020;1;panel;;;;;;;2024-11-01 18:12:28.926714
3240;295734273;1972;8;panel;;True;2;2;;;2024-11-01 18:12:32.764440
3241;295734944;1982;4;panel;;;2;1;1;;2024-11-01 18:12:35.078001
3242;295735417;2023;;;underground;;2;1;1;;2024-11-01 18:12:37.222626
3243;295735525;2021;3;monolith;underground;True;6;3;3;;2024-11-01 18:12:39.080257
3244;295759427;2021;2;monolith;ground;True;2;1;1;;2024-11-01 18:12:45.817995
3245;295766411;1980;2;none;;;1;1;0;;2024-11-01 18:12:47.773699
3246;295766589;1980;2;none;;;1;1;0;;2024-11-01 18:12:49.863290
3247;295770337;1994;3;panel;;True;2;1;1;;2024-11-01 18:12:52.217736
3248;295772610;1972;1;block;ground;True;2;2;;;2024-11-01 18:12:56.795321
3249;295776345;2022;;none;ground;True;2;1;1;;2024-11-01 18:12:58.731303
3250;295795176;;;;;;2;1;1;;2024-11-01 18:13:00.664331
3251;295812049;2015;5;monolith;multilevel;True;4;2;2;;2024-11-01 18:13:02.850672
3252;295830404;1972;1;block;open;True;2;2;;;2024-11-01 18:13:09.269398
3253;295834969;;;;;;;;;;2024-11-01 18:13:11.253171
3254;295835153;2018;2;monolith;multilevel;;2;1;1;;2024-11-01 18:13:13.633506
3255;295854425;2004;4;panel;ground;;2;1;1;;2024-11-01 18:13:22.023786
3256;295864853;1970;8;none;;False;;;;;2024-11-01 18:13:24.196399
3257;295877465;2018;4;monolith;;;;;;;2024-11-01 18:13:32.906561
3258;296024494;2019;4;panel;;True;2;1;1;;2024-11-01 18:13:34.920989
3259;296043922;2004;3;panel;ground;True;2;1;1;;2024-11-01 18:13:45.528597
3260;296060079;;;;;;4;0;4;;2024-11-01 18:13:56.369799
3261;296064946;2023;;none;;;3;3;;;2024-11-01 18:14:06.870056
3262;296071565;1986;9;panel;ground;True;2;1;1;;2024-11-01 18:14:17.438686
3263;296082953;2018;;;;True;;;;;2024-11-01 18:14:28.404361
3264;296083302;2017;7;none;underground;;2;2;;;2024-11-01 18:14:39.170062
3265;296104063;2022;3;monolith;;;2;1;1;;2024-11-01 18:14:49.754266
3266;296116144;2018;;monolith;;;2;2;;;2024-11-01 18:15:00.405382
3267;296124514;1980;;;ground;True;8;4;4;;2024-11-01 18:15:11.231091
3268;296157123;;;;underground;;2;1;1;;2024-11-01 18:15:17.064524
3269;296164242;1975;2;brick;ground;True;2;1;1;;2024-11-01 18:15:21.990766
3270;296170205;2023;;none;underground;;2;1;1;;2024-11-01 18:15:27.635876
3271;296185246;2009;6;panel;ground;True;3;2;1;;2024-11-01 18:15:32.897658
3272;296193467;1969;8;panel;;;1;1;;;2024-11-01 18:15:38.197839
3273;296220606;2021;1;monolith;underground;;4;2;2;;2024-11-01 18:15:40.420620
3274;296248835;1979;1;none;ground;True;2;1;1;;2024-11-01 18:15:41.029686
3275;296251917;1973;3;panel;;True;2;2;;;2024-11-01 18:15:43.669998
3276;296281058;1972;4;panel;ground;True;1;1;;;2024-11-01 18:15:48.947392
3277;296288582;1972;4;brick;ground;;;;;;2024-11-01 18:15:51.333273
3278;296298704;1970;8;brick;ground;True;1;1;;;2024-11-01 18:15:51.906256
3279;296309115;;;;underground;;2;1;1;;2024-11-01 18:15:54.231075
3280;296311648;2023;;none;;;;;;;2024-11-01 18:15:58.413027
3281;296312835;2022;;none;underground;;;;;;2024-11-01 18:15:59.729493
3282;296313156;2023;;none;;;;;;;2024-11-01 18:16:03.158624
3283;296313167;2023;;none;;;;;;;2024-11-01 18:16:07.784156
3284;296313232;1972;2;panel;;;;0;0;;2024-11-01 18:16:08.817932
3285;296313295;1974;3;none;;;;0;0;;2024-11-01 18:16:10.559660
3286;296313763;2021;11;monolith;underground;False;8;4;4;;2024-11-01 18:16:14.111856
3287;296323378;2022;1;monolith;;;4;3;1;;2024-11-01 18:16:19.386899
3288;296356076;1968;1;block;ground;True;2;2;;;2024-11-01 18:16:20.530864
3289;296361785;2021;8;monolith;underground;;3;2;1;;2024-11-01 18:16:21.547939
3290;296368297;1964;1;block;ground;True;1;1;0;;2024-11-01 18:16:24.854089
3291;296384563;1981;2;panel;;True;2;2;0;;2024-11-01 18:16:30.143137
3292;296392119;;;;underground;;2;1;1;;2024-11-01 18:16:31.084275
3293;296395000;;;;underground;;;;;;2024-11-01 18:16:32.338869
3294;296395531;;;;underground;;2;1;1;;2024-11-01 18:16:35.651678
3295;296399989;2023;;none;underground;;3;2;1;;2024-11-01 18:16:41.022744
3296;296404444;1962;4;none;ground;False;;;;;2024-11-01 18:16:41.606449
3297;296409204;1978;9;none;;True;1;1;;;2024-11-01 18:16:44.227642
